,Transaction ID,Customer ID,Category,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Item,Item_name,Year,Month
187,TXN_2611065,CUST_04,Milk Products,26.0,8.0,208.0,Cash,In-store,2023-02-05,1,Item_15_MILK,Parmesan,2023,February
188,TXN_9896056,CUST_10,Electric household essentials,33.5,3.0,100.5,Digital Wallet,Online,2022-12-29,1,Item_20_EHE,Water Dispenser,2022,December
189,TXN_2749184,CUST_24,Food,33.5,5.0,167.5,Credit Card,Online,2023-04-18,1,Item_20_FOOD,Canned Corn,2023,April
190,TXN_3135312,CUST_11,Electric household essentials,27.5,10.0,275.0,Cash,Online,2022-09-27,1,Item_16_EHE,Portable AC,2022,September
191,TXN_4879766,CUST_13,Computers and electric accessories,33.5,4.0,134.0,Digital Wallet,Online,2023-06-03,0,Item_20_CEA,WiFi Range Extender,2023,June
192,TXN_5822350,CUST_16,Electric household essentials,38.0,1.0,38.0,Cash,In-store,2022-03-21,1,Item_23_EHE,Sandwich Maker,2022,March
193,TXN_2755139,CUST_21,Milk Products,9.5,1.0,9.5,Digital Wallet,Online,2023-12-19,0,Item_4_MILK,Butter,2023,December
194,TXN_1484334,CUST_01,Butchers,14.0,3.0,42.0,Cash,Online,2023-03-19,1,Item_7_BUT,Mutton Curry Cut,2023,March
195,TXN_3557526,CUST_21,Computers and electric accessories,27.5,9.0,247.5,Digital Wallet,In-store,2023-12-25,1,Item_16_CEA,Power Supply Unit,2023,December
196,TXN_8960682,CUST_25,Electric household essentials,5.0,2.0,10.0,Cash,Online,2023-06-10,0,Item_1_EHE,Blender,2023,June
197,TXN_8973416,CUST_13,Butchers,23.0,6.0,138.0,Cash,In-store,2022-09-10,1,Item_13_BUT,Beef Ribs,2022,September
198,TXN_5487046,CUST_22,Computers and electric accessories,32.0,9.0,288.0,Cash,Online,2022-06-06,0,Item_19_CEA,Router,2022,June
199,TXN_5945222,CUST_04,Butchers,33.5,5.0,167.5,Digital Wallet,In-store,2024-08-11,0,Item_20_BUT,Ribeye Steak,2024,August
200,TXN_1334483,CUST_17,Computers and electric accessories,20.0,3.0,60.0,Cash,Online,2023-07-17,0,Item_11_CEA,External Hard Drive,2023,July
201,TXN_8777313,CUST_20,Food,41.0,3.0,123.0,Digital Wallet,In-store,2023-04-20,0,Item_25_FOOD,Dry Fruits Mix,2023,April
202,TXN_2690179,CUST_12,Electric household essentials,21.5,2.0,43.0,Digital Wallet,In-store,2023-09-09,1,Item_12_EHE,Heater,2023,September
203,TXN_2795990,CUST_03,Electric household essentials,36.5,2.0,73.0,Digital Wallet,In-store,2024-07-15,0,Item_22_EHE,Mixer Grinder,2024,July
204,TXN_1402493,CUST_24,Furniture,39.5,5.0,197.5,Credit Card,In-store,2024-11-27,1,Item_24_FUR,Bar Stool,2024,November
205,TXN_2438514,CUST_15,Patisserie,23.0,3.0,69.0,Digital Wallet,Online,2024-02-13,1,Item_13_PAT,Cream Puff,2024,February
206,TXN_6229786,CUST_04,Food,30.5,2.0,61.0,Cash,In-store,2022-01-20,0,Item_18_FOOD,Pickles,2022,January
207,TXN_6490151,CUST_08,Computers and electric accessories,35.0,4.0,140.0,Digital Wallet,In-store,2024-10-17,0,Item_21_CEA,Smartwatch,2024,October
208,TXN_9331694,CUST_13,Computers and electric accessories,6.5,8.0,52.0,Credit Card,Online,2023-12-09,0,Item_2_CEA,Desktop PC,2023,December
209,TXN_8547389,CUST_11,Electric household essentials,29.0,4.0,116.0,Cash,Online,2022-05-26,0,Item_17_EHE,Electric Stove,2022,May
210,TXN_7324151,CUST_16,Computers and electric accessories,35.0,2.0,70.0,Credit Card,In-store,2024-08-30,0,Item_21_CEA,Smartwatch,2024,August
211,TXN_1588276,CUST_20,Butchers,15.5,3.0,46.5,Digital Wallet,In-store,2022-10-08,1,Item_8_BUT,Turkey Breast,2022,October
212,TXN_6590263,CUST_14,Patisserie,5.0,7.0,35.0,Digital Wallet,Online,2024-12-11,0,Item_1_PAT,Croissant,2024,December
213,TXN_2251132,CUST_20,Food,12.5,4.0,50.0,Cash,Online,2024-07-15,0,Item_6_FOOD,Salt,2024,July
214,TXN_1048755,CUST_05,Butchers,41.0,3.0,123.0,Credit Card,Online,2024-10-06,1,Item_25_BUT,Premium Wagyu Cut,2024,October
215,TXN_2530704,CUST_25,Butchers,38.0,2.0,76.0,Digital Wallet,In-store,2024-01-04,0,Item_23_BUT,Lamb Shank,2024,January
216,TXN_7804271,CUST_22,Patisserie,5.0,8.0,40.0,Cash,Online,2023-02-10,1,Item_1_PAT,Croissant,2023,February
217,TXN_6926974,CUST_22,Computers and electric accessories,9.5,5.0,47.5,Credit Card,Online,2024-10-16,1,Item_4_CEA,Mouse,2024,October
218,TXN_1722933,CUST_20,Computers and electric accessories,35.0,7.0,245.0,Cash,Online,2023-08-12,0,Item_21_CEA,Smartwatch,2023,August
219,TXN_5846723,CUST_05,Patisserie,18.5,3.0,55.5,Cash,In-store,2024-01-28,0,Item_10_PAT,Cinnamon Roll,2024,January
220,TXN_8759839,CUST_10,Milk Products,6.5,1.0,6.5,Digital Wallet,Online,2024-06-03,0,Item_2_MILK,Skimmed Milk,2024,June
221,TXN_1747548,CUST_04,Beverages,41.0,2.0,82.0,Digital Wallet,Online,2024-11-06,1,Item_25_BEV,Premium Cold Brew,2024,November
222,TXN_2202698,CUST_16,Milk Products,15.5,6.0,93.0,Digital Wallet,In-store,2022-08-18,0,Item_8_MILK,Cottage Cheese,2022,August
223,TXN_7296074,CUST_23,Computers and electric accessories,30.5,5.0,152.5,Credit Card,Online,2022-10-09,1,Item_18_CEA,HDMI Cable,2022,October
224,TXN_8786633,CUST_16,Patisserie,39.5,3.0,118.5,Credit Card,Online,2022-09-14,1,Item_24_PAT,Premium Donut,2022,September
225,TXN_4174281,CUST_19,Butchers,5.0,7.0,35.0,Digital Wallet,In-store,2023-04-18,1,Item_1_BUT,Chicken Breast,2023,April
226,TXN_3866783,CUST_12,Food,41.0,3.0,123.0,Credit Card,In-store,2022-03-27,0,Item_25_FOOD,Dry Fruits Mix,2022,March
227,TXN_9048177,CUST_08,Patisserie,12.5,2.0,25.0,Digital Wallet,In-store,2023-11-03,0,Item_6_PAT,Donut,2023,November
228,TXN_8842339,CUST_22,Beverages,21.5,8.0,172.0,Digital Wallet,In-store,2023-05-14,0,Item_12_BEV,Tonic Water,2023,May
229,TXN_6288602,CUST_12,Butchers,35.0,8.0,280.0,Credit Card,In-store,2023-11-28,1,Item_21_BUT,Marinated Chicken,2023,November
230,TXN_3805794,CUST_05,Butchers,38.0,5.0,190.0,Credit Card,Online,2024-08-29,1,Item_23_BUT,Lamb Shank,2024,August
231,TXN_5488509,CUST_21,Butchers,27.5,7.0,192.5,Digital Wallet,Online,2022-02-12,0,Item_16_BUT,Ham Slices,2022,February
232,TXN_1811555,CUST_15,Food,30.5,6.0,183.0,Cash,Online,2023-07-31,1,Item_18_FOOD,Pickles,2023,July
233,TXN_4878744,CUST_02,Electric household essentials,18.5,4.0,74.0,Digital Wallet,Online,2022-06-26,1,Item_10_EHE,Table Fan,2022,June
234,TXN_9246169,CUST_14,Electric household essentials,38.0,1.0,38.0,Cash,Online,2023-08-16,0,Item_23_EHE,Sandwich Maker,2023,August
235,TXN_3303186,CUST_06,Food,11.0,6.0,66.0,Credit Card,In-store,2022-06-10,1,Item_5_FOOD,Sugar,2022,June
236,TXN_8503614,CUST_12,Electric household essentials,35.0,3.0,105.0,Credit Card,Online,2022-12-14,1,Item_21_EHE,Hand Blender,2022,December
237,TXN_7214951,CUST_04,Beverages,41.0,5.0,205.0,Cash,In-store,2023-10-12,1,Item_25_BEV,Premium Cold Brew,2023,October
238,TXN_7423171,CUST_21,Food,21.5,7.0,150.5,Digital Wallet,In-store,2024-09-13,0,Item_12_FOOD,Jam,2024,September
239,TXN_1583510,CUST_11,Computers and electric accessories,11.0,10.0,110.0,Cash,Online,2024-01-29,1,Item_5_CEA,Monitor,2024,January
240,TXN_7443511,CUST_08,Milk Products,5.0,2.0,10.0,Digital Wallet,Online,2023-05-07,1,Item_1_MILK,Full Cream Milk,2023,May
241,TXN_4394615,CUST_20,Milk Products,9.5,2.0,19.0,Credit Card,In-store,2024-10-20,0,Item_4_MILK,Butter,2024,October
242,TXN_3755291,CUST_09,Milk Products,6.5,1.0,6.5,Cash,Online,2022-11-15,1,Item_2_MILK,Skimmed Milk,2022,November
243,TXN_3557501,CUST_08,Food,8.0,6.0,48.0,Credit Card,In-store,2024-01-10,0,Item_3_FOOD,Pasta,2024,January
244,TXN_9827245,CUST_02,Electric household essentials,35.0,5.0,175.0,Digital Wallet,Online,2022-04-12,0,Item_21_EHE,Hand Blender,2022,April
245,TXN_3187729,CUST_18,Electric household essentials,41.0,9.0,369.0,Digital Wallet,In-store,2024-06-25,1,Item_25_EHE,Juicer,2024,June
246,TXN_9667841,CUST_11,Patisserie,36.5,7.0,255.5,Digital Wallet,Online,2024-06-05,1,Item_22_PAT,Cake Roll,2024,June
247,TXN_3433195,CUST_24,Electric household essentials,21.5,7.0,150.5,Cash,Online,2023-03-30,1,Item_12_EHE,Heater,2023,March
248,TXN_4731761,CUST_17,Beverages,12.5,3.0,37.5,Credit Card,In-store,2024-08-19,0,Item_6_BEV,Lemonade,2024,August
249,TXN_6339738,CUST_25,Butchers,21.5,7.0,150.5,Credit Card,In-store,2022-04-01,1,Item_12_BUT,Meatballs,2022,April
250,TXN_8912717,CUST_05,Milk Products,6.5,10.0,65.0,Credit Card,In-store,2022-07-28,1,Item_2_MILK,Skimmed Milk,2022,July
251,TXN_9840878,CUST_07,Computers and electric accessories,17.0,10.0,170.0,Digital Wallet,In-store,2023-10-17,1,Item_9_CEA,Headset,2023,October
252,TXN_8186195,CUST_20,Beverages,15.5,5.0,77.5,Digital Wallet,Online,2023-02-19,1,Item_8_BEV,Iced Tea,2023,February
253,TXN_9410785,CUST_24,Furniture,12.5,10.0,125.0,Digital Wallet,Online,2024-01-14,0,Item_6_FUR,Bed Frame,2024,January
254,TXN_1536301,CUST_14,Food,18.5,7.0,129.5,Cash,In-store,2023-06-12,0,Item_10_FOOD,Cereal,2023,June
255,TXN_6001621,CUST_15,Furniture,15.5,1.0,15.5,Credit Card,In-store,2022-10-09,1,Item_8_FUR,Study Table,2022,October
256,TXN_2077907,CUST_16,Furniture,24.5,1.0,24.5,Digital Wallet,In-store,2022-06-20,1,Item_14_FUR,Ottoman,2022,June
257,TXN_6429566,CUST_01,Milk Products,39.5,3.0,118.5,Cash,Online,2023-03-08,1,Item_24_MILK,Sweet Condensed Milk,2023,March
258,TXN_4476611,CUST_13,Food,24.5,6.0,147.0,Credit Card,Online,2023-03-01,1,Item_14_FOOD,Bread Loaf,2023,March
259,TXN_9130896,CUST_03,Food,20.0,7.0,140.0,Digital Wallet,In-store,2022-05-17,1,Item_11_FOOD,Peanut Butter,2022,May
260,TXN_4547031,CUST_18,Patisserie,12.5,3.0,37.5,Cash,In-store,2024-03-27,0,Item_6_PAT,Donut,2024,March
261,TXN_6923046,CUST_11,Butchers,21.5,1.0,21.5,Credit Card,Online,2023-08-22,0,Item_12_BUT,Meatballs,2023,August
262,TXN_5461118,CUST_03,Butchers,15.5,3.0,46.5,Credit Card,In-store,2024-08-20,1,Item_8_BUT,Turkey Breast,2024,August
263,TXN_8574406,CUST_16,Furniture,15.5,5.0,77.5,Credit Card,In-store,2024-05-23,1,Item_8_FUR,Study Table,2024,May
264,TXN_4459526,CUST_11,Milk Products,8.0,9.0,72.0,Cash,In-store,2022-01-03,0,Item_3_MILK,Cheese Block,2022,January
265,TXN_9538956,CUST_10,Computers and electric accessories,11.0,5.0,55.0,Cash,In-store,2022-02-22,1,Item_5_CEA,Monitor,2022,February
266,TXN_7160998,CUST_13,Computers and electric accessories,5.0,7.0,35.0,Credit Card,Online,2022-02-08,1,Item_1_CEA,Laptop,2022,February
267,TXN_6906173,CUST_02,Patisserie,14.0,7.0,98.0,Cash,Online,2024-11-04,1,Item_7_PAT,Eclair,2024,November
268,TXN_3317964,CUST_25,Milk Products,15.5,2.0,31.0,Digital Wallet,In-store,2024-07-01,1,Item_8_MILK,Cottage Cheese,2024,July
269,TXN_4654673,CUST_20,Butchers,38.0,1.0,38.0,Cash,In-store,2024-09-14,1,Item_23_BUT,Lamb Shank,2024,September
270,TXN_9684703,CUST_15,Computers and electric accessories,12.5,1.0,12.5,Digital Wallet,In-store,2024-02-05,0,Item_6_CEA,Printer,2024,February
271,TXN_7571093,CUST_17,Milk Products,11.0,9.0,99.0,Digital Wallet,In-store,2022-11-18,1,Item_5_MILK,Yogurt,2022,November
272,TXN_1130823,CUST_13,Computers and electric accessories,17.0,10.0,170.0,Credit Card,In-store,2024-11-02,1,Item_9_CEA,Headset,2024,November
273,TXN_2655759,CUST_23,Furniture,41.0,3.0,123.0,Cash,In-store,2024-09-18,1,Item_25_FUR,Accent Chair,2024,September
274,TXN_8878269,CUST_05,Computers and electric accessories,32.0,4.0,128.0,Cash,In-store,2024-12-08,0,Item_19_CEA,Router,2024,December
275,TXN_5481124,CUST_03,Furniture,26.0,9.0,234.0,Cash,In-store,2022-01-14,0,Item_15_FUR,Rocking Chair,2022,January
276,TXN_3191741,CUST_01,Patisserie,26.0,9.0,234.0,Digital Wallet,In-store,2024-11-17,0,Item_15_PAT,Apple Pie Slice,2024,November
277,TXN_3096445,CUST_17,Computers and electric accessories,32.0,1.0,32.0,Digital Wallet,In-store,2024-06-25,1,Item_19_CEA,Router,2024,June
278,TXN_8404227,CUST_03,Beverages,6.5,9.0,58.5,Digital Wallet,Online,2023-12-29,1,Item_2_BEV,Sparkling Water,2023,December
279,TXN_2374689,CUST_19,Beverages,6.5,1.0,6.5,Cash,In-store,2024-05-21,1,Item_2_BEV,Sparkling Water,2024,May
280,TXN_9469962,CUST_08,Beverages,8.0,6.0,48.0,Cash,Online,2024-02-26,0,Item_3_BEV,Cola Drink,2024,February
281,TXN_5072173,CUST_23,Computers and electric accessories,18.5,7.0,129.5,Digital Wallet,Online,2024-09-21,1,Item_10_CEA,USB Flash Drive,2024,September
282,TXN_4944574,CUST_19,Patisserie,39.5,6.0,237.0,Digital Wallet,Online,2024-04-11,1,Item_24_PAT,Premium Donut,2024,April
283,TXN_5293933,CUST_20,Computers and electric accessories,11.0,5.0,55.0,Cash,In-store,2022-12-06,0,Item_5_CEA,Monitor,2022,December
284,TXN_7801513,CUST_01,Electric household essentials,11.0,6.0,66.0,Digital Wallet,In-store,2022-09-21,1,Item_5_EHE,Air Purifier,2022,September
285,TXN_8685820,CUST_05,Beverages,5.0,10.0,50.0,Digital Wallet,Online,2023-03-23,1,Item_1_BEV,Mineral Water,2023,March
286,TXN_1729525,CUST_08,Beverages,38.0,7.0,266.0,Digital Wallet,In-store,2022-11-10,0,Item_23_BEV,Smoothie,2022,November
287,TXN_2593560,CUST_07,Butchers,23.0,6.0,138.0,Cash,In-store,2023-07-07,1,Item_13_BUT,Beef Ribs,2023,July
288,TXN_6961502,CUST_13,Butchers,29.0,1.0,29.0,Digital Wallet,In-store,2022-11-09,0,Item_17_BUT,Smoked Turkey,2022,November
289,TXN_8817119,CUST_22,Butchers,33.5,5.0,167.5,Credit Card,Online,2024-04-27,1,Item_20_BUT,Ribeye Steak,2024,April
290,TXN_4160315,CUST_05,Milk Products,32.0,9.0,288.0,Digital Wallet,Online,2022-08-20,1,Item_19_MILK,Ice Cream Cup,2022,August
291,TXN_5438923,CUST_03,Milk Products,39.5,4.0,158.0,Credit Card,Online,2023-07-21,0,Item_24_MILK,Sweet Condensed Milk,2023,July
292,TXN_8838958,CUST_01,Computers and electric accessories,15.5,2.0,31.0,Cash,In-store,2024-11-08,1,Item_8_CEA,Webcam,2024,November
293,TXN_5911306,CUST_21,Milk Products,33.5,8.0,268.0,Digital Wallet,Online,2022-10-10,1,Item_20_MILK,Ice Cream Family Pack,2022,October
294,TXN_8714034,CUST_09,Electric household essentials,12.5,4.0,50.0,Digital Wallet,In-store,2023-01-07,1,Item_6_EHE,Electric Kettle,2023,January
295,TXN_5960646,CUST_21,Beverages,8.0,8.0,64.0,Digital Wallet,Online,2024-03-18,1,Item_3_BEV,Cola Drink,2024,March
296,TXN_1839621,CUST_01,Butchers,15.5,1.0,15.5,Digital Wallet,Online,2024-04-07,1,Item_8_BUT,Turkey Breast,2024,April
297,TXN_5944361,CUST_01,Milk Products,32.0,4.0,128.0,Credit Card,In-store,2022-10-10,0,Item_19_MILK,Ice Cream Cup,2022,October
298,TXN_7159417,CUST_11,Food,23.0,5.0,115.0,Cash,In-store,2024-03-14,0,Item_13_FOOD,Honey,2024,March
299,TXN_3759367,CUST_18,Beverages,32.0,1.0,32.0,Digital Wallet,In-store,2023-05-07,1,Item_19_BEV,Pineapple Juice,2023,May
300,TXN_1676564,CUST_12,Furniture,6.5,6.0,39.0,Digital Wallet,Online,2024-06-18,1,Item_2_FUR,Sofa,2024,June
301,TXN_7493896,CUST_11,Electric household essentials,20.0,4.0,80.0,Cash,In-store,2024-12-07,1,Item_11_EHE,Hair Dryer,2024,December
302,TXN_9279646,CUST_08,Milk Products,17.0,7.0,119.0,Credit Card,Online,2022-10-11,1,Item_9_MILK,Chocolate Milk,2022,October
303,TXN_2080115,CUST_18,Butchers,39.5,7.0,276.5,Cash,Online,2024-01-05,1,Item_24_BUT,Beef Tenderloin,2024,January
304,TXN_2634868,CUST_13,Patisserie,20.0,4.0,80.0,Cash,In-store,2024-06-26,0,Item_11_PAT,Cheesecake Slice,2024,June
305,TXN_9937190,CUST_23,Food,23.0,3.0,69.0,Digital Wallet,In-store,2023-07-14,0,Item_13_FOOD,Honey,2023,July
306,TXN_9222292,CUST_15,Furniture,39.5,9.0,355.5,Digital Wallet,In-store,2024-12-25,0,Item_24_FUR,Bar Stool,2024,December
307,TXN_3841425,CUST_24,Milk Products,15.5,6.0,93.0,Credit Card,In-store,2024-10-01,1,Item_8_MILK,Cottage Cheese,2024,October
308,TXN_3427896,CUST_15,Patisserie,21.5,3.0,64.5,Cash,In-store,2024-12-26,1,Item_12_PAT,Fruit Tart,2024,December
309,TXN_7315614,CUST_22,Furniture,26.0,10.0,260.0,Digital Wallet,In-store,2024-02-10,1,Item_15_FUR,Rocking Chair,2024,February
310,TXN_5441868,CUST_05,Furniture,11.0,5.0,55.0,Digital Wallet,Online,2022-03-07,1,Item_5_FUR,Bookshelf,2022,March
311,TXN_5275517,CUST_10,Food,29.0,8.0,232.0,Cash,Online,2024-11-29,1,Item_17_FOOD,Chili Sauce,2024,November
312,TXN_6260961,CUST_16,Electric household essentials,41.0,1.0,41.0,Cash,In-store,2024-10-25,1,Item_25_EHE,Juicer,2024,October
313,TXN_2139409,CUST_23,Food,23.0,9.0,207.0,Digital Wallet,Online,2022-05-21,1,Item_13_FOOD,Honey,2022,May
314,TXN_5343433,CUST_20,Computers and electric accessories,32.0,7.0,224.0,Credit Card,Online,2022-12-11,1,Item_19_CEA,Router,2022,December
315,TXN_7425133,CUST_03,Patisserie,33.5,10.0,335.0,Cash,In-store,2024-05-21,0,Item_20_PAT,Carrot Cake Slice,2024,May
316,TXN_8793391,CUST_16,Beverages,6.5,8.0,52.0,Credit Card,Online,2024-04-14,1,Item_2_BEV,Sparkling Water,2024,April
317,TXN_5940844,CUST_23,Beverages,32.0,2.0,64.0,Credit Card,In-store,2023-09-12,1,Item_19_BEV,Pineapple Juice,2023,September
318,TXN_3357122,CUST_05,Butchers,36.5,2.0,73.0,Credit Card,Online,2024-02-19,0,Item_22_BUT,Minced Pork,2024,February
319,TXN_8846811,CUST_21,Butchers,35.0,1.0,35.0,Digital Wallet,Online,2022-09-06,0,Item_21_BUT,Marinated Chicken,2022,September
320,TXN_6576457,CUST_19,Patisserie,17.0,10.0,170.0,Credit Card,In-store,2022-03-17,1,Item_9_PAT,Macaron,2022,March
321,TXN_4581475,CUST_17,Computers and electric accessories,20.0,6.0,120.0,Credit Card,In-store,2023-06-16,1,Item_11_CEA,External Hard Drive,2023,June
322,TXN_6582130,CUST_03,Electric household essentials,23.0,9.0,207.0,Digital Wallet,Online,2024-12-25,0,Item_13_EHE,Humidifier,2024,December
323,TXN_2910621,CUST_02,Beverages,18.5,10.0,185.0,Digital Wallet,In-store,2023-03-05,0,Item_10_BEV,Sports Drink,2023,March
324,TXN_9627402,CUST_04,Butchers,8.0,10.0,80.0,Cash,Online,2022-02-23,0,Item_3_BUT,Whole Chicken,2022,February
325,TXN_6676210,CUST_02,Computers and electric accessories,29.0,8.0,232.0,Digital Wallet,Online,2023-11-27,1,Item_17_CEA,Laptop Charger,2023,November
326,TXN_5351535,CUST_23,Patisserie,41.0,8.0,328.0,Cash,In-store,2024-10-15,1,Item_25_PAT,French Pastry Box,2024,October
327,TXN_4435938,CUST_05,Electric household essentials,23.0,4.0,92.0,Credit Card,In-store,2023-08-06,0,Item_13_EHE,Humidifier,2023,August
328,TXN_4181012,CUST_21,Patisserie,15.5,6.0,93.0,Cash,Online,2024-06-24,1,Item_8_PAT,Brownie,2024,June
329,TXN_1475212,CUST_11,Beverages,20.0,6.0,120.0,Cash,Online,2023-10-14,1,Item_11_BEV,Ginger Ale,2023,October
330,TXN_9755626,CUST_25,Patisserie,20.0,3.0,60.0,Digital Wallet,Online,2023-01-31,0,Item_11_PAT,Cheesecake Slice,2023,January
331,TXN_3842430,CUST_19,Food,30.5,8.0,244.0,Credit Card,In-store,2023-03-04,1,Item_18_FOOD,Pickles,2023,March
332,TXN_1102128,CUST_22,Furniture,11.0,3.0,33.0,Credit Card,In-store,2024-05-01,0,Item_5_FUR,Bookshelf,2024,May
333,TXN_4351153,CUST_21,Food,17.0,8.0,136.0,Cash,In-store,2024-12-07,0,Item_9_FOOD,Oats,2024,December
334,TXN_5823559,CUST_14,Furniture,39.5,1.0,39.5,Digital Wallet,In-store,2024-01-17,0,Item_24_FUR,Bar Stool,2024,January
335,TXN_6830801,CUST_14,Milk Products,12.5,3.0,37.5,Credit Card,In-store,2022-05-20,0,Item_6_MILK,Greek Yogurt,2022,May
336,TXN_7480229,CUST_06,Furniture,39.5,6.0,237.0,Credit Card,In-store,2022-01-22,1,Item_24_FUR,Bar Stool,2022,January
337,TXN_9970141,CUST_10,Electric household essentials,5.0,3.0,15.0,Cash,In-store,2023-07-03,0,Item_1_EHE,Blender,2023,July
338,TXN_1841098,CUST_11,Food,33.5,2.0,67.0,Cash,In-store,2023-10-22,0,Item_20_FOOD,Canned Corn,2023,October
339,TXN_4374445,CUST_12,Food,41.0,10.0,410.0,Digital Wallet,Online,2024-10-17,1,Item_25_FOOD,Dry Fruits Mix,2024,October
340,TXN_2496138,CUST_22,Food,11.0,5.0,55.0,Cash,Online,2023-10-04,1,Item_5_FOOD,Sugar,2023,October
341,TXN_9041908,CUST_22,Electric household essentials,41.0,8.0,328.0,Cash,Online,2022-06-22,1,Item_25_EHE,Juicer,2022,June
342,TXN_6035994,CUST_15,Beverages,12.5,8.0,100.0,Credit Card,In-store,2024-10-30,1,Item_6_BEV,Lemonade,2024,October
343,TXN_3834320,CUST_18,Beverages,24.5,3.0,73.5,Cash,In-store,2022-11-08,1,Item_14_BEV,Coconut Water,2022,November
344,TXN_3456177,CUST_01,Butchers,23.0,3.0,69.0,Credit Card,Online,2023-06-23,1,Item_13_BUT,Beef Ribs,2023,June
345,TXN_6615809,CUST_20,Computers and electric accessories,15.5,1.0,15.5,Credit Card,In-store,2023-06-22,1,Item_8_CEA,Webcam,2023,June
346,TXN_9583800,CUST_17,Electric household essentials,21.5,2.0,43.0,Cash,Online,2023-09-18,1,Item_12_EHE,Heater,2023,September
347,TXN_8870473,CUST_17,Milk Products,23.0,1.0,23.0,Credit Card,In-store,2023-05-29,0,Item_13_MILK,Sour Cream,2023,May
348,TXN_9933625,CUST_25,Patisserie,33.5,8.0,268.0,Cash,Online,2022-11-02,1,Item_20_PAT,Carrot Cake Slice,2022,November
349,TXN_3668440,CUST_21,Butchers,8.0,2.0,16.0,Cash,In-store,2022-01-18,1,Item_3_BUT,Whole Chicken,2022,January
350,TXN_4255841,CUST_21,Computers and electric accessories,36.5,9.0,328.5,Credit Card,Online,2023-08-12,0,Item_22_CEA,Bluetooth Speaker,2023,August
351,TXN_1795154,CUST_23,Computers and electric accessories,18.5,7.0,129.5,Digital Wallet,In-store,2023-06-14,1,Item_10_CEA,USB Flash Drive,2023,June
352,TXN_3717384,CUST_01,Food,24.5,6.0,147.0,Cash,In-store,2023-05-11,0,Item_14_FOOD,Bread Loaf,2023,May
353,TXN_9616213,CUST_23,Furniture,39.5,3.0,118.5,Credit Card,Online,2023-03-11,1,Item_24_FUR,Bar Stool,2023,March
354,TXN_7043807,CUST_24,Furniture,26.0,7.0,182.0,Digital Wallet,In-store,2022-02-07,1,Item_15_FUR,Rocking Chair,2022,February
355,TXN_6728454,CUST_08,Milk Products,39.5,3.0,118.5,Credit Card,Online,2023-10-17,1,Item_24_MILK,Sweet Condensed Milk,2023,October
356,TXN_4322217,CUST_21,Computers and electric accessories,30.5,2.0,61.0,Digital Wallet,In-store,2024-11-23,1,Item_18_CEA,HDMI Cable,2024,November
357,TXN_2151215,CUST_02,Butchers,11.0,4.0,44.0,Cash,In-store,2023-11-24,0,Item_5_BUT,Beef Steak,2023,November
358,TXN_9987791,CUST_08,Milk Products,36.5,2.0,73.0,Digital Wallet,In-store,2022-10-07,1,Item_22_MILK,Fresh Paneer,2022,October
359,TXN_2540564,CUST_24,Computers and electric accessories,11.0,1.0,11.0,Cash,Online,2023-08-18,1,Item_5_CEA,Monitor,2023,August
360,TXN_9659532,CUST_21,Furniture,9.5,8.0,76.0,Cash,In-store,2023-01-08,1,Item_4_FUR,Dining Table,2023,January
361,TXN_1783309,CUST_08,Patisserie,26.0,9.0,234.0,Credit Card,Online,2023-01-17,1,Item_15_PAT,Apple Pie Slice,2023,January
362,TXN_6908704,CUST_16,Electric household essentials,26.0,7.0,182.0,Digital Wallet,In-store,2024-02-04,1,Item_15_EHE,Coffee Maker,2024,February
363,TXN_6596970,CUST_25,Food,21.5,6.0,129.0,Credit Card,In-store,2023-10-29,1,Item_12_FOOD,Jam,2023,October
364,TXN_1742336,CUST_08,Patisserie,23.0,4.0,92.0,Credit Card,Online,2022-03-08,0,Item_13_PAT,Cream Puff,2022,March
365,TXN_7738273,CUST_06,Beverages,8.0,9.0,72.0,Cash,Online,2024-03-23,1,Item_3_BEV,Cola Drink,2024,March
366,TXN_2232768,CUST_02,Food,33.5,9.0,301.5,Digital Wallet,In-store,2024-09-29,0,Item_20_FOOD,Canned Corn,2024,September
367,TXN_4863238,CUST_13,Food,20.0,4.0,80.0,Credit Card,In-store,2022-11-16,1,Item_11_FOOD,Peanut Butter,2022,November
368,TXN_9409545,CUST_05,Electric household essentials,36.5,7.0,255.5,Credit Card,Online,2022-02-24,1,Item_22_EHE,Mixer Grinder,2022,February
369,TXN_5426614,CUST_19,Milk Products,26.0,7.0,182.0,Digital Wallet,Online,2022-08-06,1,Item_15_MILK,Parmesan,2022,August
